paper_id,doi,title,year,venue,pdf_path,resolved_pdf_path,status,processed_at,reason,needs_deep_theory_review
doi:10.1007/s40572-018-0209-9,10.1007/s40572-018-0209-9,The Effects of Air Pollution on the Brain: a Review of Studies Interfacing Environmental Epidemiology and Neuroimaging,2018,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1007_s40572-018-0209-9.pdf,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1007_s40572-018-0209-9.pdf,completed_pdf_no_claims,2026-02-14T12:12:57.079856+00:00,likely_synthesis_non_tabular,yes
doi:10.1177/0013916514568556,10.1177/0013916514568556,"Restoration in Urban Spaces: Nature Views From Home, Greenways, and Public Parks",2016,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1177_0013916514568556.pdf,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1177_0013916514568556.pdf,completed_pdf_no_claims,2026-02-14T12:12:57.079856+00:00,likely_non_tabular_or_table_unreadable,yes
doi:10.7551/mitpress/8029.003.0061,10.7551/mitpress/8029.003.0061,Reconsolidation: A Possible Bridge between Cognitive and Neuroscientific Views of Memory,2009,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.7551_mitpress_8029.003.0061.pdf,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.7551_mitpress_8029.003.0061.pdf,completed_pdf_no_claims,2026-02-14T12:12:57.079856+00:00,likely_non_tabular_or_table_unreadable,yes
doi:10.1016/j.jenvp.2021.101676,10.1016/j.jenvp.2021.101676,Psychological responses to buildings and natural landscapes,2021,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1016_j.jenvp.2021.101676.pdf,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1016_j.jenvp.2021.101676.pdf,completed_pdf_no_claims,2026-02-14T12:12:57.079856+00:00,likely_non_tabular_or_table_unreadable,yes
doi:10.1016/j.jcps.2013.12.007,10.1016/j.jcps.2013.12.007,Incandescent affect: Turning on the hot emotional system with bright light,2014,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1016_j.jcps.2013.12.007.pdf,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1016_j.jcps.2013.12.007.pdf,completed_pdf_no_claims,2026-02-14T12:12:57.079856+00:00,likely_non_tabular_or_table_unreadable,yes
doi:10.1016/j.nbsj.2023.100106,10.1016/j.nbsj.2023.100106,Nature-based solutions and buildings: A review of the literature and an agenda for renaturing our cities one building at a time,2024,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1016_j.nbsj.2023.100106.pdf,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1016_j.nbsj.2023.100106.pdf,completed_pdf_no_claims,2026-02-14T12:12:57.079856+00:00,likely_synthesis_non_tabular,yes
doi:10.1177/14771535211021064,10.1177/14771535211021064,Impacts of home lighting on human health,2021,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1177_14771535211021064.pdf,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1177_14771535211021064.pdf,completed_pdf_no_claims,2026-02-14T12:12:57.079856+00:00,likely_non_tabular_or_table_unreadable,yes
zotero:WK3NHQUK,,Detrimental Effects Of White Valued Walls In Classrooms,,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/Detrimental_Effects_Of_White_Valued_Walls_In_Class.pdf,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/Detrimental_Effects_Of_White_Valued_Walls_In_Class.pdf,completed_pdf_no_claims,2026-02-14T12:12:57.079856+00:00,likely_non_tabular_or_table_unreadable,yes
doi:10.3390/su16208880,10.3390/su16208880,Cultural Sensitivity and Social Well-Being in Embassy Architecture: Educational Approaches and Design Strategies,2024,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.3390_su16208880.pdf,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.3390_su16208880.pdf,completed_pdf_no_claims,2026-02-15T00:12:38.545243+00:00,likely_non_tabular_or_table_unreadable,yes
doi:10.3934/environsci.2015.4.950,10.3934/environsci.2015.4.950,Biophilic architecture: a review of the rationale and outcomes,2015,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.3934_environsci.2015.4.950.pdf,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.3934_environsci.2015.4.950.pdf,completed_pdf_no_claims,2026-02-14T12:12:57.079856+00:00,likely_synthesis_non_tabular,yes
doi:10.1002/wcs.1542,10.1002/wcs.1542,Wilding the predictive brain,2020,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1002_wcs.1542.pdf,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1002_wcs.1542.pdf,completed_pdf_no_claims,2026-02-14T12:30:20.600281+00:00,likely_non_tabular_or_table_unreadable,yes
doi:10.1037/0033-2909.132.1.73,10.1037/0033-2909.132.1.73,Visual complexity: A review.,2006,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1037_0033-2909.132.1.73.pdf,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1037_0033-2909.132.1.73.pdf,completed_pdf_no_claims,2026-02-14T12:30:20.600281+00:00,likely_synthesis_non_tabular,yes
doi:10.1016/j.jenvp.2023.102197,10.1016/j.jenvp.2023.102197,The curvature effect: Approach-avoidance tendencies in response to interior design stimuli,2024,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1016_j.jenvp.2023.102197.pdf,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1016_j.jenvp.2023.102197.pdf,completed_pdf_no_claims,2026-02-14T12:30:20.600281+00:00,likely_non_tabular_or_table_unreadable,yes
doi:10.3389/fphys.2020.00823,10.3389/fphys.2020.00823,Influences of Sensor Placement Site and Subject Posture on Measurement of Respiratory Frequency Using Triaxial Accelerometers,2020,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.3389_fphys.2020.00823.pdf,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.3389_fphys.2020.00823.pdf,completed_pdf_no_claims,2026-02-14T12:30:20.600281+00:00,likely_non_tabular_or_table_unreadable,yes
doi:10.1111/nyas.14919,10.1111/nyas.14919,How universal is preference for visual curvature? A systematic review and meta‐analysis,2022,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1111_nyas.14919.pdf,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1111_nyas.14919.pdf,completed_pdf_no_claims,2026-02-14T12:30:20.600281+00:00,likely_synthesis_non_tabular,yes
doi:10.1111/j.0956-7976.2005.00796.x,10.1111/j.0956-7976.2005.00796.x,"Visual Recognition: As Soon as You Know It Is There, You Know What It Is",2005,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1111_j.0956-7976.2005.00796.x.pdf,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1111_j.0956-7976.2005.00796.x.pdf,completed_pdf_no_claims,2026-02-14T12:30:20.600281+00:00,likely_non_tabular_or_table_unreadable,yes
doi:10.1016/j.actpsy.2020.103218,10.1016/j.actpsy.2020.103218,The motor-related brain activity that supports joint action: A review,2021,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1016_j.actpsy.2020.103218.pdf,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1016_j.actpsy.2020.103218.pdf,completed_pdf_no_claims,2026-02-14T12:30:20.600281+00:00,likely_synthesis_non_tabular,yes
doi:10.1080/17439760.2018.1484940,10.1080/17439760.2018.1484940,The development of the Awe Experience Scale (AWE-S): A multifactorial measure for a complex emotion,2019,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1080_17439760.2018.1484940.pdf,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1080_17439760.2018.1484940.pdf,completed_pdf_no_claims,2026-02-14T12:30:20.600281+00:00,likely_non_tabular_or_table_unreadable,yes
zotero:4KRSGGLM,,"Social furniture by: EOOS: Österreichischer Pavillon, 15. internationale Architektur-Biennale - La Biennale di Venezia, 2016",2016,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/Social_furniture_by_EOOS_Österreichischer_Pavillon.pdf,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/Social_furniture_by_EOOS_Österreichischer_Pavillon.pdf,completed_pdf_no_claims,2026-02-14T12:30:20.600281+00:00,likely_non_tabular_or_table_unreadable,yes
doi:10.1016/j.healthplace.2012.01.012,10.1016/j.healthplace.2012.01.012,Sense of place and place identity: Review of neuroscientific evidence,2012,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1016_j.healthplace.2012.01.012.pdf,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1016_j.healthplace.2012.01.012.pdf,completed_pdf_no_claims,2026-02-14T12:30:20.600281+00:00,likely_synthesis_non_tabular,yes
doi:10.3390/jfmk6020033,10.3390/jfmk6020033,The Influence of Music Preference on Exercise Responses and Performance: A Review,2021,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.3390_jfmk6020033.pdf,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.3390_jfmk6020033.pdf,completed_pdf_no_claims,2026-02-14T12:30:20.600281+00:00,likely_synthesis_non_tabular,yes
doi:10.3389/fpsyg.2022.890362,10.3389/fpsyg.2022.890362,Iconic Mathematics: Math Designed to Suit the Mind,2022,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.3389_fpsyg.2022.890362.pdf,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.3389_fpsyg.2022.890362.pdf,completed_pdf_no_claims,2026-02-14T12:30:20.600281+00:00,likely_non_tabular_or_table_unreadable,yes
doi:10.1016/j.isci.2020.101060,10.1016/j.isci.2020.101060,"The Neural Representation of Visually Evoked Emotion Is High-Dimensional, Categorical, and Distributed across Transmodal Brain Regions",2020,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1016_j.isci.2020.101060.pdf,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1016_j.isci.2020.101060.pdf,completed_pdf_no_claims,2026-02-14T12:30:20.600281+00:00,likely_non_tabular_or_table_unreadable,yes
doi:10.1177/2158244016630591,10.1177/2158244016630591,Emotional Responses to Multisensory Environmental Stimuli: A Conceptual Framework and Literature Review,2016,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1177_2158244016630591.pdf,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1177_2158244016630591.pdf,completed_pdf_no_claims,2026-02-14T12:30:20.600281+00:00,likely_deep_theory_or_conceptual,yes
doi:10.1002/ad.2634,10.1002/ad.2634,"Disembodied Worlds – Body, Brain and Architecture in the Digital Age: A Conversation with Psychobiologist Vittorio Gallese",2020,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1002_ad.2634.pdf,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1002_ad.2634.pdf,completed_pdf_no_claims,2026-02-14T12:30:20.600281+00:00,likely_non_tabular_or_table_unreadable,yes
doi:10.3389/fpsyg.2017.02351,10.3389/fpsyg.2017.02351,Designing Awe in Virtual Reality: An Experimental Study,2018,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.3389_fpsyg.2017.02351.pdf,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.3389_fpsyg.2017.02351.pdf,completed_pdf_no_claims,2026-02-14T12:30:20.600281+00:00,likely_non_tabular_or_table_unreadable,yes
doi:10.1016/j.neubiorev.2016.07.032,10.1016/j.neubiorev.2016.07.032,Affordance processing in segregated parieto-frontal dorsal stream sub-pathways,2016,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1016_j.neubiorev.2016.07.032.pdf,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1016_j.neubiorev.2016.07.032.pdf,completed_pdf_no_claims,2026-02-14T12:30:20.600281+00:00,likely_non_tabular_or_table_unreadable,yes
doi:10.1080/09593969.2021.1934074,10.1080/09593969.2021.1934074,A review of studies on virtual layout and atmospherics - potential applications to the fashion industry,2021,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1080_09593969.2021.1934074.pdf,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1080_09593969.2021.1934074.pdf,completed_pdf_no_claims,2026-02-14T12:30:20.600281+00:00,likely_synthesis_non_tabular,yes
doi:10.3390/s18020401,10.3390/s18020401,A Brief Review of Facial Emotion Recognition Based on Visual Information,2018,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.3390_s18020401.pdf,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.3390_s18020401.pdf,completed_pdf_no_claims,2026-02-14T12:36:58.230793+00:00,likely_synthesis_non_tabular,yes
doi:10.1145/2661334.2661380,10.1145/2661334.2661380,"""just let the cane hit it"": how the blind and sighted see navigation differently",2014,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1145_2661334.2661380.pdf,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1145_2661334.2661380.pdf,completed_pdf_no_claims,2026-02-14T12:36:58.230793+00:00,likely_non_tabular_or_table_unreadable,yes
doi:10.1134/s0081543811080086,10.1134/s0081543811080086,Bending of a piecewise developable surface,2011,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1134_s0081543811080086.pdf,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1134_s0081543811080086.pdf,completed_pdf_no_claims,2026-02-14T12:36:58.230793+00:00,likely_non_tabular_or_table_unreadable,yes
doi:10.1103/physrevlett.110.195901,10.1103/physrevlett.110.195901,Experiments on transformation thermodynamics: Molding the flow of heat,2013,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1103_physrevlett.110.195901.pdf,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1103_physrevlett.110.195901.pdf,completed_pdf_no_claims,2026-02-14T12:36:58.230793+00:00,likely_non_tabular_or_table_unreadable,yes
doi:10.1088/0264-9381/26/18/185007,10.1088/0264-9381/26/18/185007,Effects of Space-Time Curvature on Spin-1/2 Particle Zitterbewegung,2009,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1088_0264-9381_26_18_185007.pdf,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1088_0264-9381_26_18_185007.pdf,completed_pdf_no_claims,2026-02-14T12:36:58.230793+00:00,likely_non_tabular_or_table_unreadable,yes
zotero:AFAC4N3T,,A note on Coulomb collision operator in curvilinear coordinates,,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/A_note_on_Coulomb_collision_operator_in_curvilinea.pdf,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/A_note_on_Coulomb_collision_operator_in_curvilinea.pdf,completed_pdf_no_claims,2026-02-14T12:36:58.230793+00:00,likely_non_tabular_or_table_unreadable,yes
doi:10.1037/aca0000504,10.1037/aca0000504,Visual perception of the built environment in virtual reality: A systematic characterization of human aesthetic experience in spaces with curved boundaries.,2024,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1037_aca0000504.pdf,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1037_aca0000504.pdf,completed_pdf_no_claims,2026-02-14T12:36:58.230793+00:00,likely_non_tabular_or_table_unreadable,yes
doi:10.1016/j.ijhcs.2016.06.003,10.1016/j.ijhcs.2016.06.003,Preference versus performance: Investigating the dissociation between objective measures and subjective ratings of usability for schematic metro maps and intuitive theories of design,2017,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1016_j.ijhcs.2016.06.003.pdf,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.1016_j.ijhcs.2016.06.003.pdf,completed_pdf_no_claims,2026-02-14T12:36:58.230793+00:00,likely_non_tabular_or_table_unreadable,yes
zotero:YSW36L6P,,A NATURE IN THE SPACE DESIGN GUIDE FOR STRESS RELIEF THROUGH BIOPHILIC DESIGN,,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/A_NATURE_IN_THE_SPACE_DESIGN_GUIDE_FOR_STRESS_RELI.pdf,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/A_NATURE_IN_THE_SPACE_DESIGN_GUIDE_FOR_STRESS_RELI.pdf,completed_pdf_no_claims,2026-02-14T12:36:58.230793+00:00,likely_non_tabular_or_table_unreadable,yes
zotero:R6UUXN4S,,E ects on roadside noise levels of sound absorptive materials in noise barriers,,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/E_ects_on_roadside_noise_levels_of_sound_absorptiv.pdf,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/E_ects_on_roadside_noise_levels_of_sound_absorptiv.pdf,completed_pdf_no_claims,2026-02-14T12:36:58.230793+00:00,likely_non_tabular_or_table_unreadable,yes
zotero:U6RIH79T,,Exploration into formal aesthetics in design: (material) texture,,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/Exploration_into_formal_aesthetics_in_design_mater.pdf,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/Exploration_into_formal_aesthetics_in_design_mater.pdf,completed_pdf_no_claims,2026-02-14T12:36:58.230793+00:00,likely_non_tabular_or_table_unreadable,yes
