paper_id,doi,title,year,venue,topic_bucket,citation_count,environment_variable,outcome_variable,effect_direction,sample_n,confidence_tier,evidence_level,notes,abstract_snippet,pdf_available,article_type,template_family
sha256:21e3d7b378d1,10.20944/preprints202111.0310.v1,"M , & Lo, A Literature Review On Semi",2021,,air,0,air_quality,stress,unknown,,low,abstract_only_reduced_table,abstract_only,"<jats:p>Background: In the functional data analysis (FDA), the hybrid or mixed data are scalar and functional datasets. The semi-functional partial linear regression model (SFPLR) is one of the first semiparametric models for the scalar response with hybrid covariates. Various extensions of this model are explored a...",yes,systematic_review,systematic_review
doi:10.60099/prijnr.2026.275709,10.60099/prijnr.2026.275709,Effects of Executive Function-Specif ic Activity Program on Parenting Practices and Executive Functions among Preschool Children: A Quasi-Experimental Study,2025,Pacific Rim international journal of nursing research,cognition,0,unspecified_environment,cognition,positive,24,low,abstract_only_reduced_table,abstract_only;n=24;weak_variable_resolution,"Executive function is an essential foundation for learning, academic achievement, and social relationships. The preschool years are the optimal period for executive function development through parenting practices at home. However, few programs are available to enhance parenting practices in organizing activities ta...",no,systematic_review,systematic_review
doi:10.3390/life13101968,10.3390/life13101968,The Influence of Light Wavelength on Human HPA Axis Rhythms: A Systematic Review.,2023,"Life (Basel, Switzerland)",light,0,daylight,sleep,positive,,medium,abstract_only_reduced_table,abstract_only,"Environmental light entrains many physiological and behavioural processes to the 24 h solar cycle. Such light-driven circadian rhythms are centrally controlled by the suprachiasmatic nucleus (SCN), which receives information from the short-wavelength-sensitive intrinsically photosensitive retinal ganglion cells. The...",no,systematic_review,systematic_review
doi:10.3389/fphys.2025.1700518,10.3389/fphys.2025.1700518,"Health effects of plants, light, and natural elements of biophilic interventions in confined settings: a systematic review.",2025,Frontiers in physiology,biophilic,0,biophilia,stress,mixed,,medium,abstract_only_reduced_table,abstract_only,"Biophilic intervention strategies that incorporate plants, light, and organic elements are increasingly recognized for supporting well-being in confined environments. This systematic review analyzes health outcomes associated with edible greens and biophilic elements across 124 studies drawn from PubMed and Scopus, ...",no,systematic_review,systematic_review
doi:10.1002/14651858.CD016157,10.1002/14651858.CD016157,"Ocular light exposure interventions for sleep, circadian rhythms, rest-activity cycles, mood, and cognitive function in older adults: An Overview of Cochrane and non-Cochrane Systematic Reviews.",2025,The Cochrane database of systematic reviews,light,0,unspecified_environment,sleep,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"This is a protocol for a Cochrane Review (overview). The objectives are as follows: To summarise the evidence on the effects of ocular light exposure interventions on sleep, circadian rhythms, rest-activity cycles, mood, and cognitive function in older adults. To outline opportunities and challenges for developing e...",no,systematic_review,systematic_review
doi:10.3389/fpsyg.2022.968144,10.3389/fpsyg.2022.968144,Effects of music training in executive function performance in children: A systematic review,2022,Frontiers in Psychology,cognition,0,unspecified_environment,cognition,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Music training has traditionally been a fundamental component of children's education across several cultures. Moreover, music training has been hypothesized to enhance the development of executive functions and improve executive performance in children. In this systematic review, we analyze the available evidence o...",no,systematic_review,systematic_review
doi:10.3390/ejihpe12010006,10.3390/ejihpe12010006,"Effects of Physical Activity, Exercise and Sport on Executive Function in Young People with Attention Deficit Hyperactivity Disorder: A Systematic Review",2022,"European Journal of Investigation in Health, Psychology and Education",cognition,0,unspecified_environment,mood,mixed,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Attention deficit hyperactivity disorder (ADHD) is a neurodevelopmental disorder that negatively affects the inattention, disorganization, and/or hyperactivity–impulsivity in children and adolescents who suffer from it, included cases being reported that continue into adulthood. This disorder impairs social, academi...",no,systematic_review,systematic_review
doi:10.1088/1755-1315/1099/1/012053,10.1088/1755-1315/1099/1/012053,Effects of indoor lighting conditions and window views on occupants’ well-being and behavior: a systematic review.,2022,IOP Conference Series: Earth and Environment,light,0,daylight,mood,null,,medium,abstract_only_reduced_table,abstract_only,"This paper reviews 49 studies that addressed how window view, daylighting, and lighting in buildings affect occupants’ behavior and well-being. The systematic literature search was performed in November 2021 and focused on office and educational buildings. We quantified the number of papers per study type, study aim...",no,systematic_review,systematic_review
doi:10.1155/2024/9614163,10.1155/2024/9614163,Mental Fatigue in Parkinson's Disease: Systematic Review and Evaluation of Self-Reported Fatigue Scales,2024,Parkinson's Disease,biophilic,0,biophilia,cognition,positive,,medium,abstract_only_reduced_table,abstract_only,"Fatigue is a common and debilitating symptom affecting a significant proportion of individuals with Parkinson's disease (PD), often overshadowing even motor symptoms in its impact on quality of life. The accurate definition and assessment of mental fatigue in PD is crucial for both clinical management and research, ...",no,systematic_review,systematic_review
doi:10.1016/j.smrv.2025.102161,10.1016/j.smrv.2025.102161,The effects of daylight saving time and clock time transitions on sleep and sleepiness: a systematic review.,2025,Sleep medicine reviews,light,0,daylight,sleep,unknown,,low,abstract_only_reduced_table,abstract_only,"Daylight Saving Time (DST) has been a subject of debate concerning its impact on human health, particularly sleep patterns and daytime sleepiness. This systematic review aims to synthesize existing research on the effects of DST on sleep quality, duration, and sleepiness, identifying gaps, and setting a future resea...",no,systematic_review,systematic_review
doi:10.1177/19375867221118675,10.1177/19375867221118675,A Systematic Review and Conceptual Framework of Biophilic Design Parameters in Clinical Environments.,2023,HERD,biophilic,0,biophilia,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,To provide a live-experience knowledge base about biophilic design parameters and environmental features to inform policy and design in clinical therapeutic environments.,no,systematic_review,systematic_review
doi:10.1080/00140139.2022.2108905,10.1080/00140139.2022.2108905,The business case for a healthy office; a holistic overview of relations between office workspace design and mental health.,2023,Ergonomics,thermal,0,thermal,attention,unknown,,low,abstract_only_reduced_table,abstract_only,"The role of the physical workspace in employee mental health is often overlooked. As a (mentally) healthy workforce is vital for an organisation's success, it is important to optimise office workspace conditions. Previous studies on the effects of the physical workspace on mental health tended to focus on the effect...",no,systematic_review,systematic_review
doi:10.15627/jd.2025.28,10.15627/jd.2025.28,Human Interaction with Urban Morphology under the Influence of Urban Heat Island: A Systematic Review,2025,Journal of Daylighting,thermal,0,thermal,mood,positive,,medium,abstract_only_reduced_table,abstract_only,"Outdoor urban spaces are essential to residents’ well-being, yet their thermal comfort is increasingly compromised by urbanization and climate change. Although urban morphology has been widely studied, its effects on human thermal comfort within mi-croclimates remain inadequately understood. This study addresses thi...",no,systematic_review,systematic_review
sha256:331b45cd3a7a,,CIE position statement on non-visual effects of light: recommending proper light at the proper time,2019,Data Archiving and Networked Services (DANS),light,0,daylight,sleep,positive,,medium,abstract_only_reduced_table,abstract_only,"Background Light is defined as any electromagnetic radiation that can create a visual sensation by directly stimulating the retinal photoreceptors of the visual system. In addition to enabling vision, these photoreceptors also drive biological effects that powerfully regulate human health, performance and well-being...",no,systematic_review,systematic_review
doi:10.3390/en19010219,10.3390/en19010219,Machine Learning for Energy Management in Buildings: A Systematic Review on Real-World Applications,2025,Energies,thermal,0,thermal,attention,unknown,,low,abstract_only_reduced_table,abstract_only,"Machine learning (ML) is becoming a key enabler in building energy management systems (BEMS), yet most existing reviews focus on simulations and fail to reflect the realities of real-world deployment. In response to this limitation, the present work aims to present a systematic review dedicated entirely to experimen...",no,systematic_review,systematic_review
doi:10.1016/j.jtos.2023.04.004,10.1016/j.jtos.2023.04.004,TFOS Lifestyle: Impact of the digital environment on the ocular surface.,2023,The ocular surface,thermal,0,thermal,cognition,negative,,medium,abstract_only_reduced_table,abstract_only,"Eye strain when performing tasks reliant on a digital environment can cause discomfort, affecting productivity and quality of life. Digital eye strain (the preferred terminology) was defined as ""the development or exacerbation of recurrent ocular symptoms and/or signs related specifically to digital device screen vi...",no,systematic_review,systematic_review
doi:10.1371/journal.pone.0309625,10.1371/journal.pone.0309625,Reading through the eyes of a university student: A double-masked randomised placebo-controlled cross-over protocol investigating coloured spectacle lens efficacy in adults with visual stress.,2025,PloS one,air,0,air_quality,stress,positive,,medium,abstract_only_reduced_table,abstract_only,"Visual stress is a reading disorder characterised by perceptual distortions, asthenopia and headache whilst reading, alongside increased sensitivity to repeated striped patterns ('pattern glare'), in the absence of underlying ocular pathology. Coloured filters including tinted spectacle lenses and coloured overlays/...",no,systematic_review,systematic_review
doi:10.1017/S0033291725100822,10.1017/S0033291725100822,The shadow of trauma: impaired mentalization in clinical populations - a systematic review.,2025,Psychological medicine,cognition,0,unspecified_environment,cognition,negative,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Mentalizing defines the set of social cognitive imaginative activities that enable interpretation of behaviors as arising from intentional mental states. Mentalization impairments have been related to childhood trauma (CT) and are widely present in people suffering from mental disorders. Nevertheless, the link betwe...",no,systematic_review,systematic_review
doi:10.55592/cilamce.v6i06.10293,10.55592/cilamce.v6i06.10293,Twisted Tall Building Structural Response Under Lateral Wind-Induced Loads,2024,Ibero-Latin American Congress on Computational Methods in Engineering (CILAMCE),spatial,0,daylight,unspecified_outcome,negative,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"The design and construction of tall structures have consistently presented unique difficulties as architectural pushes limits continuously. Such building challenges demands from engineers' innovative structural solutions. Among these problems, a particularly notable one is the definition of twisted tall buildings st...",no,systematic_review,systematic_review
doi:10.1111/bjhp.12337,10.1111/bjhp.12337,Social support as a comfort or an encouragement: A systematic review on the contrasting effects of social support on cardiovascular reactivity,2018,British Journal of Health Psychology,affect,0,biophilia,stress,null,,medium,abstract_only_reduced_table,abstract_only,"PURPOSE
The stress-buffering hypothesis (Cohen & McKay, 1984, Handbook of psychology and health IV: Social psychological aspects of health (pp. 253-256). Hillsdale, NJ: Lawrence Erlbaum) suggests that one way social support enhances health is by attenuating cardiovascular reactivity (CVR) to stress. Research that ha...",no,systematic_review,systematic_review
doi:10.3389/fpubh.2025.1457406,10.3389/fpubh.2025.1457406,Psychological influences and implications for household disaster preparedness: a systematic review.,2025,Frontiers in public health,affect,0,unspecified_environment,mood,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Household disaster preparedness remains critical yet underachieved, despite substantial investments in mitigation infrastructure. Understanding psychological drivers affecting the implementation of household preparedness measures helps distinguish families fully prepared for disasters from those not, thereby improvi...",no,systematic_review,systematic_review
doi:10.1007/s40572-025-00520-8,10.1007/s40572-025-00520-8,"An Umbrella Review of Systematic Reviews and Meta-Analyses on Occupational Heat Exposure, Health Risks, and Productivity Losses Globally.",2026,Current environmental health reports,thermal,0,thermal,productivity,unknown,,low,abstract_only_reduced_table,abstract_only,"Workplace heat exposure, intensified by climate change, increasingly threatens workers' health, safety, and productivity, especially in the agriculture, construction, and manufacturing sectors. However, current evidence is fragmented due to varied study designs, and the absence of an integrated, multidisciplinary sy...",no,systematic_review,systematic_review
doi:10.1088/1748-9326/aac1c6,10.1088/1748-9326/aac1c6,Adaptive and interactive climate futures: systematic review of ‘serious games’ for engagement and decision-making,2018,Environmental Research Letters,thermal,0,thermal,cognition,mixed,,medium,abstract_only_reduced_table,abstract_only,"Climate change is already having adverse impacts on ecosystems, communities and economic activities through higher temperatures, prolonged droughts, and more frequent extremes. However, a gap remains between public understanding, scientific knowledge about climate change, and changes in behaviour to effect adaptatio...",no,systematic_review,systematic_review
doi:10.3390/healthcare13172148,10.3390/healthcare13172148,Guidelines for Reducing the Adverse Effects of Shift Work on Nursing Staff: A Systematic Review.,2025,"Healthcare (Basel, Switzerland)",light,0,unspecified_environment,mood,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"The increasing demand for care in hospital settings, often at a high intensity, requires organizing work according to 24 h shifts. Nevertheless, shift work (SW), especially at night, alters the circadian rhythm, negatively affecting the psychophysical health of nurses, compromising their quality of life, and jeopard...",no,systematic_review,systematic_review
doi:10.1186/s40798-025-00917-7,10.1186/s40798-025-00917-7,"Hot Yoga: A Systematic Review of the Physiological, Functional and Psychological Responses and Adaptations.",2025,Sports medicine - open,cognition,0,unspecified_environment,attention,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Hot yoga is a collective term used to classify any form of yoga undertaken in warm to hot ambient conditions (≥ 25 °C). This study systematically reviewed the literature concerning hot yoga, with particular focus on acute responses to a single session and identifying prospective health benefits associated with physi...",no,systematic_review,systematic_review
doi:10.3390/bdcc8080083,10.3390/bdcc8080083,A Meta-Survey on Intelligent Energy-Efficient Buildings,2024,Big Data and Cognitive Computing,thermal,0,thermal,attention,mixed,,medium,abstract_only_reduced_table,abstract_only,"The rise of the Internet of Things (IoT) has enabled the development of smart cities, intelligent buildings, and advanced industrial ecosystems. When the IoT is matched with machine learning (ML), the advantages of the resulting enhanced environments can span, for example, from energy optimization to security improv...",no,systematic_review,systematic_review
doi:10.1136/bjsports-2020-102955,10.1136/bjsports-2020-102955,World Health Organization 2020 guidelines on physical activity and sedentary behaviour,2020,British Journal of Sports Medicine,other,0,unspecified_environment,unspecified_outcome,positive,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,Objectives To describe new WHO 2020 guidelines on physical activity and sedentary behaviour. Methods The guidelines were developed in accordance with WHO protocols. An expert Guideline Development Group reviewed evidence to assess associations between physical activity and sedentary behaviour for an agreed set of he...,no,systematic_review,systematic_review
doi:10.3390/buildings12111963,10.3390/buildings12111963,Research on the Acoustic Environment of Heritage Buildings: A Systematic Review,2022,Buildings,acoustic,0,noise,attention,unknown,,low,abstract_only_reduced_table,abstract_only,"As a significant part of heritage building protection, an increasing number of researchers pay attention to the study of the acoustic environment. The purpose of this study was to provide a clear understanding of the status quo of acoustic environment research on heritage buildings and discuss future development dir...",no,systematic_review,systematic_review
doi:10.3390/su14159670,10.3390/su14159670,Effects of Façades on Urban Acoustic Environment and Soundscape: A Systematic Review,2022,Sustainability,acoustic,0,noise,mood,unknown,,low,abstract_only_reduced_table,abstract_only,"Façades cover a significant amount of surfaces in cities and are in constant interaction with the acoustic environment. Noise pollution is one of the most concerning burdens for public health and wellbeing; however, façade acoustic performance is generally not considered in outdoor spaces, in contrast to indoor spac...",no,systematic_review,systematic_review
doi:10.3389/fpsyg.2025.1586997,10.3389/fpsyg.2025.1586997,The effects of classroom acoustic quality on student perception and wellbeing: a systematic review across educational levels,2025,Frontiers in Psychology,acoustic,0,noise,attention,positive,,medium,abstract_only_reduced_table,abstract_only,"The acoustic quality of the school environment is crucial in enhancing learning and contributing to classroom wellbeing. The aim of this systematic review was 2-fold: (1) to investigate students' perspectives on listening in different learning contexts, with a focus on noise and reverberation in the classroom; and (...",no,systematic_review,systematic_review
doi:10.1177/1351010X251354870,10.1177/1351010X251354870,Integration of soundscape assessment and design principles into international standards and guidelines for learning environment acoustics,2025,Building Acoustics,acoustic,0,noise,mood,unknown,,low,abstract_only_reduced_table,abstract_only,"The acoustic environment of schools is critical for effective learning, teaching, and wellbeing, with traditional guidelines prioritizing technical parameters such as noise levels thresholds, reverberation time, and sound insulation. However, the integration of soundscape principles, encompassing perceptual and expe...",no,systematic_review,systematic_review
doi:10.1177/00139165241245823,10.1177/00139165241245823,The Effects of Noise on Children’s Cognitive Performance: A Systematic Review,2023,Environment and Behavior,acoustic,0,noise,cognition,mixed,,medium,abstract_only_reduced_table,abstract_only,"Noise exposure may interfere with concentration, learning, and executive functions. In children, in particular, the non-auditory consequences of acoustically inadequate conditions are a serious concern. This systematic review examined the evidence from 26 studies investigating the effects of noise on primary school ...",no,systematic_review,systematic_review
doi:10.1186/s12889-021-11853-y,10.1186/s12889-021-11853-y,Road traffic noise and cognitive function in older adults: a cross-sectional investigation of The Irish Longitudinal Study on Ageing,2021,BMC Public Health,cognition,0,noise,cognition,negative,,medium,abstract_only_reduced_table,abstract_only,"Background The World Health Organization published updated Environmental Noise Guidelines in 2018. Included are recommended limit values for environmental noise exposure based on systematic reviews for a range of health outcomes, including cognitive impairment. There is emerging evidence in the literature that chron...",no,systematic_review,systematic_review
doi:10.1515/noise-2025-0015,10.1515/noise-2025-0015,A review of the studies investigating the effects of noise exposure on humans from 2017 to 2022: Trends and knowledge gaps,2025,Noise Mapping,acoustic,0,noise,attention,positive,,medium,abstract_only_reduced_table,abstract_only,"Abstract Background Due to rapid urbanization and industrialization, noise pollution has become a growing global concern, with significant impacts on occupational and environmental health. Unlike earlier times when it received limited attention, its importance has increased due to mounting evidence of its health eff...",no,systematic_review,systematic_review
doi:10.1007/978-3-032-03398-7_4,10.1007/978-3-032-03398-7_4,Executive Functioning Following Mesial Temporal Lobe Resective Surgery: A Systematic Review.,2026,Advances in experimental medicine and biology,cognition,0,noise,cognition,positive,,medium,abstract_only_reduced_table,abstract_only,"Although mesial temporal lobe epilepsy (MTLE) surgery has become a standard treatment for achieving seizure freedom, it may though be associated with cognitive changes that extend beyond memory and language. We conducted a systematic review of executive functioning following MTLE resective surgery. A thorough search...",no,systematic_review,systematic_review
doi:10.3390/ijerph22060824,10.3390/ijerph22060824,"Neuroscientific Insights into the Built Environment: A Systematic Review of Empirical Research on Indoor Environmental Quality, Physiological Dynamics, and Psychological Well-Being in Real-Life Contexts",2025,bioRxiv,thermal,0,air_quality,mood,positive,,medium,abstract_only_reduced_table,abstract_only,"The research aims to systematize the current scientific evidence on methodologies used to investigate the impact of indoor built environment on well-being, focusing on Indoor Environmental Quality (IEQ) variables such as thermal comfort, air quality, noise, and lighting. This systematic review adheres to the Joanna ...",no,systematic_review,systematic_review
doi:10.1002/14651858.CD006787.pub3,10.1002/14651858.CD006787.pub3,Music interventions for acquired brain injury.,2017,The Cochrane database of systematic reviews,acoustic,0,unspecified_environment,mood,negative,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Acquired brain injury (ABI) can result in impairments in motor function, language, cognition, and sensory processing, and in emotional disturbances, which can severely reduce a survivor's quality of life. Music interventions have been used in rehabilitation to stimulate brain functions involved in movement, cognitio...",no,systematic_review,systematic_review
doi:10.1186/s13104-025-07380-3,10.1186/s13104-025-07380-3,Mental fatigue of operating room nurses and its relationship with missed perioperative nursing care: a descriptive-analytical study,2025,BMC Research Notes,cognition,0,unspecified_environment,cognition,mixed,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Mental fatigue is a psychological condition characterised by diminished alertness, impaired cognitive functioning, heightened error rates, and overall decreased performance. missed perioperative nursing care diminishes patient safety and increases the likelihood of adverse incidents. The correlation between mental f...",no,systematic_review,systematic_review
doi:10.3390/ijerph7083255,10.3390/ijerph7083255,Noise in Schools: A Holistic Approach to the Issue,2010,International Journal of Environmental Research and Public Health,acoustic,0,noise,unspecified_outcome,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Much of the research evidence relating to the physical learning environment of schools is inconclusive, contradictory or incomplete. Nevertheless, within this confusing area, research from a number of disciplines, using a range of methodologies, points to the negative impact of noise on students’ learning. In this p...",no,systematic_review,systematic_review
doi:10.12982/jams.2025.077,10.12982/jams.2025.077,A systematic review of the effects of executive function interventions on executive functions and language skills in school-age children with specific language impairment,2025,Journal of Associated Medical Sciences,cognition,0,unspecified_environment,attention,mixed,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Background: Children with specific language impairment (SLI) have problems with non-linguistic areas such as executive function (EF) skills, in addition to language skills. EF skills are crucial for language development and processing. Conversely, language acquisition can also enhance EF skills, suggesting a bidirec...",no,systematic_review,systematic_review
doi:10.1044/0161-1461.2002.205,10.1044/0161-1461.2002.205,Providing Language Remediation in the Classroom,1989,Language Speech and Hearing Services in Schools,acoustic,0,unspecified_environment,unspecified_outcome,negative,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"No AccessLanguage, Speech, and Hearing Services in SchoolsClinical Forum1 Apr 1989Providing Language Remediation in the ClassroomAn Integrated Language-to-Reading Intervention Method Janet A. Norris Janet A. Norris Google Scholar https://doi.org/10.1044/0161-1461.2002.205 SectionsAboutPDF ToolsAdd to favoritesDownlo...",no,systematic_review,systematic_review
doi:10.1186/s12889-025-21730-7,10.1186/s12889-025-21730-7,Effects of video-based natural restorative environments on mental health: a systematic review.,2025,BMC public health,restoration,0,unspecified_environment,mood,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Mental health is an essential component of public health. However, many individuals today face serious mental health challenges. Video-based Natural Restorative Environments (VNREs) have shown promising potential in the field of mental health. Despite this, systematic studies specifically addressing VNREs and their ...",no,systematic_review,systematic_review
doi:10.1093/biosci/biy147,10.1093/biosci/biy147,Terrestrial Passive Acoustic Monitoring: Review and Perspectives,2018,BioScience,acoustic,0,noise,attention,unknown,,low,abstract_only_reduced_table,abstract_only,"Passive acoustic monitoring (PAM) is quickly gaining ground in ecological research, following global trends toward automated data collection and big data. Using unattended sound recording, PAM provides tools for long-term and cost-effective biodiversity monitoring. Still, the extent of the potential of this emerging...",no,systematic_review,systematic_review
doi:10.3390/ijerph15112392,10.3390/ijerph15112392,Associations between Positive Health-Related Effects and Soundscapes Perceptual Constructs: A Systematic Review.,2018,International journal of environmental research and public health,acoustic,0,noise,stress,mixed,,medium,abstract_only_reduced_table,abstract_only,"In policy-making and research alike, environmental sounds are often considered only as psychophysical stressors, leading to adverse health effects. The soundscape approach, on the other hand, aims to extend the scope of sound-related research to consider sounds as resources, promoting healthy and supportive environm...",no,systematic_review,systematic_review
doi:10.3390/environments11010004,10.3390/environments11010004,A Scoping Review of the Effects of Ambient Air Quality on Cognitive Frailty,2023,Environments,cognition,0,air_quality,attention,mixed,2503,medium,abstract_only_reduced_table,abstract_only;n=2503,"Environmental and public health research has given considerable attention to the impact of air quality on brain health, with systematic reviews being widespread. No literature review has been conducted for cognitive frailty—a multidimensional syndrome combining physical frailty and cognitive impairment and their app...",no,systematic_review,systematic_review
doi:10.3389/fpubh.2025.1633266,10.3389/fpubh.2025.1633266,The influence of environmental exposures during the preconception period on offspring outcomes: a systematic review.,2025,Frontiers in public health,cognition,0,unspecified_environment,attention,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Health behaviors and exposures to environmental hazards among individuals of reproductive age prior to pregnancy can influence maternal and child health outcomes. While research attention has focused on preconception health behaviors, such as diet and lifestyle, there is emerging evidence that environmental exposure...",no,systematic_review,systematic_review
doi:10.1093/heapro/daae035,10.1093/heapro/daae035,How researchers can translate health evidence into books for children.,2024,Health promotion international,cognition,0,unspecified_environment,attention,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"The health promotion literature that considers how scientific evidence can be effectively communicated tends to focus on evaluating the effectiveness of communication materials. This has resulted in a knowledge gap regarding effective knowledge translation processes. This study explores the process, reasoning and pr...",no,systematic_review,systematic_review
doi:10.1016/j.amj.2025.06.019,10.1016/j.amj.2025.06.019,Common Mental Health Symptoms in Personnel Working in Helicopter Emergency Medical Services: A Systematic Review.,2025,Air medical journal,cognition,0,unspecified_environment,attention,unknown,,low,abstract_only_reduced_table,abstract_only;weak_variable_resolution,"Helicopter emergency medical service (HEMS) personnel regularly respond to severe and life-threatening situations, often involving critically ill or injured patients. Yet limited research exists on their mental health outcomes compared with ground-based emergency medical services (EMS). This systematic review synthe...",no,systematic_review,systematic_review
doi:10.3390/buildings15081296,10.3390/buildings15081296,Effects of Indoor Air Quality on Human Physiological Impact: A Review,2025,Buildings,air,0,air_quality,productivity,mixed,,medium,abstract_only_reduced_table,abstract_only,"As urbanization accelerates, indoor air quality has emerged as a critical determinant of population health. To systematically evaluate the relationship between indoor air quality (IAQ) and human physiological responses, we conducted a comprehensive review of 63 experimental studies retrieved from three major databas...",no,systematic_review,systematic_review
